DAY,DEFI_TREASURY_INDEX,NON_DEFI_TREASURY_INDEX,SIRLOIN_INDEX,WBTC_NORMALIZED_PRICE,WBTC_DAILY_RETURN,WETH_NORMALIZED_PRICE,WETH_DAILY_RETURN
2024-04-25 00:00:00.000,265.983346976,139.051111802,142.325208944,208.194027834,-0.02379928143,160.680963853,-0.02167040735
2024-04-24 00:00:00.000,272.036760366,137.941594875,141.703998042,213.269693285,-0.01124186036,164.240114028,0.003947653053
2024-04-23 00:00:00.000,283.79556614,141.153936658,143.910788828,215.694500743,0.006734667107,163.594300488,0.001387440516
2024-04-22 00:00:00.000,290.352304678,141.152494061,143.444349203,214.251587623,0.01633584136,163.367637609,0.0114209986
2024-04-21 00:00:00.000,286.701855497,138.849700466,142.000171942,210.807863802,0.01230843897,161.522884966,0.02500060467
2024-04-20 00:00:00.000,290.410336999,139.369279094,142.15124316,208.244696663,0.007226690525,157.583209444,0.007641926451
2024-04-19 00:00:00.000,272.9163197,135.210185233,139.708193922,206.750574247,0.02240775077,156.388103063,0.009787826172
2024-04-18 00:00:00.000,272.933123615,136.087074035,139.673163156,202.21929469,-0.003065492427,154.872240494,-0.004249729446
2024-04-17 00:00:00.000,267.43691404,133.263507429,137.339470986,202.841102554,-0.006975258174,155.533214576,-0.009199721986
2024-04-16 00:00:00.000,277.562382733,136.658508514,140.075234532,204.265910012,-0.03123023479,156.97736267,-0.02908099627
2024-04-15 00:00:00.000,281.108877174,137.091648467,140.447186321,210.850830969,0.01355777643,161.679153531,0.03836269395
2024-04-14 00:00:00.000,286.219298235,139.260053506,141.928948487,208.030401297,-0.03454034106,155.705857378,-0.04653551299
2024-04-13 00:00:00.000,270.788050266,134.655831055,138.415636012,215.472909066,-0.04451498522,163.305355887,-0.07024201423
2024-04-12 00:00:00.000,296.668022336,141.111317114,144.108421397,225.511552493,-0.0137017144,175.642864474,-0.02912680208
2024-04-11 00:00:00.000,323.171674025,151.162887029,150.919616787,228.644372382,0.01914774958,180.912260066,0.009777518636
2024-04-10 00:00:00.000,331.532984948,152.666756865,151.700423767,224.34860154,-0.0144478838,179.160514794,-0.02613670942
2024-04-09 00:00:00.000,323.043515224,151.469809018,150.786076639,227.637481421,-0.01282988045,183.968855307,0.006445975639
